frame,time_sec,L_hip_x,L_hip_y,L_hip_visibility,L_knee_x,L_knee_y,L_knee_visibility,L_ankle_x,L_ankle_y,L_ankle_visibility,L_heel_x,L_heel_y,L_heel_visibility,R_hip_x,R_hip_y,R_hip_visibility,R_knee_x,R_knee_y,R_knee_visibility,R_ankle_x,R_ankle_y,R_ankle_visibility,R_heel_x,R_heel_y,R_heel_visibility,L_knee_angle,R_knee_angle,L_shank_len,R_shank_len
56,1.8715719525350594,565.9174346923828,414.97653007507324,0.9999496340751648,733.0896759033203,407.8423261642456,0.40006983280181885,892.8208923339844,397.6052141189575,0.5522558689117432,920.79833984375,411.84654235839844,0.7109245657920837,569.7093963623047,402.98632621765137,0.9999822974205017,745.4557800292969,412.9426431655884,0.9469373226165771,919.2527770996094,420.46342849731445,0.9506978392601013,946.1874389648438,441.14853858947754,0.9272325038909912,178.7766094570063,179.23540381869796,160.05892654096937,173.95964590290507
57,1.9049928802588996,566.0045623779297,414.2721176147461,0.9999480247497559,733.7122344970703,408.2041883468628,0.37284064292907715,893.7755584716797,397.5901508331299,0.5250366926193237,921.3291931152344,411.8549966812134,0.6949517726898193,569.1461944580078,404.2420291900635,0.9999828338623047,745.3376770019531,414.08595085144043,0.9497021436691284,919.4186401367188,420.671911239624,0.9533281922340393,946.2975311279297,441.34976863861084,0.9305766820907593,178.27833381622045,178.9687988263393,160.41485428146513,174.2055010617126
58,1.93841380798274,567.3165893554688,410.61564445495605,0.9999480247497559,735.2086639404297,408.0712366104126,0.3482103645801544,895.1494598388672,397.3239040374756,0.5062569975852966,922.3829650878906,411.5765619277954,0.6854555010795593,569.381103515625,406.8320560455322,0.9999836683273315,746.0128021240234,414.6193027496338,0.9522101879119873,919.7878265380859,420.80005645751953,0.9563233852386475,946.5892791748047,442.5685214996338,0.9341769814491272,177.02400159641854,179.51262030964472,160.30147644378997,173.88490683928137
59,1.9718347357065804,567.191276550293,409.8791742324829,0.9999462366104126,734.9848937988281,408.164963722229,0.32166945934295654,894.7434997558594,397.5018310546875,0.4750158190727234,921.9821929931641,411.65282249450684,0.661099910736084,567.742919921875,408.14865589141846,0.9999837875366211,744.8844909667969,414.54883575439453,0.9519927501678467,919.5512390136719,420.7472276687622,0.9566521048545837,946.3194274902344,442.231764793396,0.9338011741638184,176.7667648251369,179.96318309679168,160.11406738828282,174.7766944864063
60,2.005255663430421,565.7047271728516,410.03281116485596,0.9999417066574097,733.99169921875,409.88513946533203,0.29752713441848755,894.2869567871094,397.80537128448486,0.4504413902759552,921.6889190673828,411.64913177490234,0.6459290981292725,565.224723815918,407.71190643310547,0.9999833703041077,744.0337371826172,413.4630346298218,0.9513927698135376,918.8560485839844,419.94715690612793,0.9580045938491821,945.7529449462891,440.17569065093994,0.9365246891975403,175.74064237908246,179.71808420546253,160.74977573299964,174.94251743190014
61,2.0386765911542613,565.8115386962891,410.4998588562012,0.9999389052391052,733.8005828857422,409.74244594573975,0.2758243680000305,892.7363586425781,398.58874797821045,0.4261834919452667,921.2465667724609,411.7816114425659,0.6280220150947571,565.1744842529297,407.73443698883057,0.9999833106994629,744.0553283691406,412.43568420410156,0.9514811635017395,919.0003967285156,418.298134803772,0.958422064781189,945.9140014648438,437.7317476272583,0.9362191557884216,176.24404096749709,179.5861921963597,159.32666378788613,175.04326685222705
62,2.0720975188781012,566.2506103515625,410.3436040878296,0.9999367594718933,734.2893981933594,409.6685028076172,0.25898706912994385,892.8971862792969,398.9004421234131,0.41178420186042786,921.2446594238281,413.03958892822266,0.621428906917572,565.3324508666992,408.02656173706055,0.999983012676239,744.7034454345703,411.0456132888794,0.9527127146720886,918.9952087402344,416.7548990249634,0.9604600667953491,945.9121704101562,436.9785404205322,0.9394376277923584,176.34627156159385,179.0881023194478,158.97289571625836,174.3852479420604
63,2.1055184466019417,566.2606811523438,407.73499488830566,0.9999358654022217,734.7077178955078,407.7837038040161,0.24371212720870972,892.8959655761719,398.3937406539917,0.39583706855773926,920.3709411621094,413.2409477233887,0.6077628135681152,565.3548431396484,409.49984550476074,0.999982476234436,744.2568969726562,411.0437250137329,0.9526427388191223,917.7376556396484,416.8143367767334,0.9599620699882507,945.0703430175781,438.51731300354004,0.9354997873306274,176.58637377669208,178.5892686411103,158.46669401561306,173.57670807972613
64,2.138939374325782,568.1215667724609,405.79097270965576,0.9999348521232605,736.6712188720703,405.13007640838623,0.2346353530883789,893.5678100585938,396.3659477233887,0.39357420802116394,920.8460998535156,413.196702003479,0.606903612613678,567.881965637207,410.72091579437256,0.9999814629554749,744.3396759033203,411.3429307937622,0.953748881816864,917.4311828613281,417.22941398620605,0.9611030220985413,944.3273162841797,439.08684253692627,0.9346009492874146,177.02748230926576,178.2542072495575,157.14117944561272,173.19157157716708
65,2.1723603020496225,568.1064987182617,406.08601570129395,0.9999348521232605,736.6358947753906,404.81675148010254,0.22512349486351013,890.5357360839844,396.2281894683838,0.38856369256973267,919.5218658447266,413.17781925201416,0.6062803268432617,568.3789825439453,411.8004083633423,0.999980628490448,744.3098449707031,411.4545965194702,0.9547138214111328,917.3017120361328,417.2848176956177,0.9614657163619995,943.6206817626953,438.91337871551514,0.9323411583900452,177.2373645118545,177.95711073710973,154.13930242556398,173.09008507059582
66,2.205781229773463,568.3400344848633,406.43835067749023,0.9999354481697083,736.5370178222656,404.03092861175537,0.21332773566246033,889.2742919921875,395.9229326248169,0.3771805167198181,918.1568908691406,412.8053569793701,0.5986200571060181,569.4757080078125,413.14181327819824,0.999980092048645,744.3185424804688,412.71471977233887,0.9527935981750488,916.2571716308594,417.8954601287842,0.9585641622543335,942.31201171875,438.72965812683105,0.9240139126777649,177.78135382922423,178.13416608801634,152.95232760498317,172.01666275322415
67,2.239202157497303,569.5877838134766,404.93043422698975,0.9999364018440247,736.3967132568359,401.90760612487793,0.20311269164085388,888.8813781738281,395.9035348892212,0.3616170287132263,918.1459808349609,412.6697015762329,0.5841634273529053,570.9078216552734,416.8045949935913,0.9999794363975525,744.3212890625,412.79552936553955,0.9500237107276917,916.3146209716797,418.78058910369873,0.9519110321998596,942.6029968261719,439.7806119918823,0.906309962272644,178.78331993324213,176.68265502124092,152.6028240441514,172.09743508051065
68,2.2726230852211433,569.6604537963867,405.2644872665405,0.9999383687973022,736.3407897949219,401.3679027557373,0.1976976990699768,889.0895843505859,395.4978561401367,0.35351815819740295,918.1903839111328,411.665997505188,0.5770516395568848,571.0733795166016,419.22553539276123,0.9999793767929077,744.2802429199219,413.0761528015137,0.949761688709259,916.3372802734375,418.84294509887695,0.9480074644088745,942.6148986816406,439.7801399230957,0.8935369849205017,179.1384328870199,176.0470259799544,152.86154416817132,172.1536522885007
69,2.3060440129449837,569.5980834960938,407.1307039260864,0.9999408721923828,735.5802917480469,400.12404441833496,0.1928158551454544,889.1166687011719,395.0965118408203,0.3468874394893646,918.2215881347656,411.0035562515259,0.5717631578445435,570.9091949462891,424.70312118530273,0.9999797344207764,743.9136505126953,414.26117420196533,0.9500885605812073,916.4363861083984,419.5812177658081,0.945293128490448,942.6060485839844,440.00394344329834,0.8837575316429138,179.45826417069892,174.77975924936663,153.6186679141245,172.60474257953075
70,2.339464940668824,569.4059371948242,408.93954277038574,0.9999440312385559,734.9236297607422,398.18182468414307,0.18997779488563538,889.4582366943359,394.80687618255615,0.341083824634552,918.2346343994141,410.54625034332275,0.5648730993270874,570.0535202026367,430.1751708984375,0.9999803900718689,743.8832855224609,415.51507472991943,0.9509355425834656,916.7141723632812,419.6857166290283,0.9424793720245361,942.63916015625,439.9957466125488,0.872976541519165,177.53243578303514,173.7969582610539,154.57145602441832,172.8812011180945
71,2.3728858683926646,569.3679809570312,409.2889595031738,0.9999459981918335,735.0160217285156,398.18843364715576,0.18507538735866547,889.4818115234375,393.6630964279175,0.33481141924858093,918.0812072753906,409.05391216278076,0.5552344918251038,569.7103881835938,432.8985786437988,0.9999804496765137,743.8020324707031,419.48216915130615,0.9501388072967529,916.2425994873047,419.8993921279907,0.9384492039680481,941.8269348144531,439.7504425048828,0.8603742718696594,177.844282886923,175.4545709944782,154.53206429060867,172.44107175501819
72,2.406306796116505,569.5095825195312,409.20403003692627,0.9999485611915588,735.9995269775391,397.8616762161255,0.18521247804164886,890.8881378173828,392.86285400390625,0.33365750312805176,918.7577056884766,408.53081703186035,0.5485548377037048,569.270133972168,436.8760585784912,0.9999809265136719,743.9344787597656,422.7077293395996,0.9506799578666687,916.3497924804688,420.53505420684814,0.9356792569160461,941.8111419677734,439.62706089019775,0.8488099575042725,177.9511718847059,176.08443449092113,154.96925498758114,172.42900255653328
73,2.439727723840345,569.5063400268555,408.6768579483032,0.9999504685401917,736.1631011962891,396.86488151550293,0.18881173431873322,890.9088897705078,392.52038955688477,0.3379082977771759,918.6590576171875,408.39301586151123,0.546227753162384,568.8428497314453,439.26640033721924,0.999981164932251,742.4193572998047,426.2685012817383,0.9511026740074158,915.7228851318359,421.8670177459717,0.9336374998092651,940.6487274169922,439.5086145401001,0.838863730430603,177.55403769441304,177.17238201027445,154.8067624228196,173.35941225195492
74,2.4731486515641854,569.4732666015625,408.1104612350464,0.9999515414237976,736.6324615478516,396.67768478393555,0.19245272874832153,890.9232330322266,392.52442359924316,0.3413822650909424,918.5503387451172,408.40940952301025,0.5441235899925232,568.6088180541992,440.57548999786377,0.9999811053276062,742.2598266601562,429.36806201934814,0.9509327411651611,915.4336547851562,422.86741733551025,0.9312639832496643,939.8606872558594,439.5059108734131,0.8297020792961121,177.62931317619493,178.4570292237097,154.34666094124583,173.29579662753667
75,2.506569579288026,569.4394683837891,408.1114912033081,0.9999524354934692,736.8073272705078,396.2783145904541,0.19769711792469025,891.1447143554688,392.5401735305786,0.3474075198173523,918.6305236816406,408.44786167144775,0.5445714592933655,568.594856262207,441.77960872650146,0.9999809265136719,742.3783874511719,428.924617767334,0.9506853818893433,915.4435729980469,422.87153720855713,0.9295385479927063,939.9166870117188,439.4043731689453,0.8214747309684753,177.34329161018067,177.77260743982018,154.3826504203001,173.1710086377778
76,2.5399905070118662,570.3928756713867,408.0196523666382,0.9999515414237976,736.9232177734375,395.8497619628906,0.19732265174388885,891.1972045898438,392.43932247161865,0.3494028151035309,918.5887145996094,408.4478187561035,0.5395777821540833,570.4668426513672,441.42624378204346,0.9999798536300659,743.0835723876953,428.73780727386475,0.9475460052490234,915.3066253662109,423.092679977417,0.9262640476226807,939.7261810302734,439.6412229537964,0.811008870601654,177.08670108241134,177.67332256701596,154.31167844901537,172.3155461339275
77,2.5734114347357067,572.8081512451172,408.0259609222412,0.999951183795929,737.1810150146484,395.83826065063477,0.19727341830730438,891.2261199951172,392.40099906921387,0.3514282703399658,918.8230895996094,408.45816135406494,0.5356268882751465,572.3476028442383,441.6398763656616,0.9999791383743286,743.721923828125,428.310284614563,0.9438074827194214,915.1866149902344,423.077187538147,0.9218996167182922,939.3385314941406,439.3242073059082,0.7991431355476379,177.03771689833292,177.30057907507776,154.08344861023443,171.5445295552404
78,2.606832362459547,573.4919357299805,408.4484624862671,0.9999514222145081,738.1706237792969,397.264723777771,0.1962232142686844,892.3644256591797,392.0769453048706,0.35122936964035034,919.9992370605469,408.26435565948486,0.530739963054657,572.781867980957,440.7408857345581,0.99997878074646,744.1468811035156,428.0827474594116,0.9409810900688171,915.8741760253906,422.9692554473877,0.9186689257621765,939.4217681884766,439.32446479797363,0.7896736264228821,178.04182969022474,177.48101394390537,154.2810473896792,171.8034098082505
79,2.640253290183387,573.6623001098633,409.6217679977417,0.9999523758888245,739.0348815917969,398.77843379974365,0.1992596834897995,893.8664245605469,391.8830966949463,0.353263258934021,922.1307373046875,407.8963565826416,0.5272942781448364,572.7900314331055,440.34353256225586,0.9999789595603943,745.3364562988281,425.89483737945557,0.9400564432144165,917.2600555419922,422.4669313430786,0.9162705540657043,940.5787658691406,439.0161180496216,0.7809628844261169,178.79848723350335,176.35557538613253,154.98500692606584,171.95776957299228
80,2.6736742179072275,573.8259124755859,410.65555572509766,0.9999536871910095,738.9496612548828,399.5699644088745,0.21330471336841583,893.8902282714844,391.8946409225464,0.3712019622325897,922.6948547363281,408.35211753845215,0.5390726327896118,572.8715896606445,440.22993564605713,0.9999793171882629,745.0402069091797,425.8141565322876,0.941897988319397,917.2663879394531,422.8413248062134,0.9182690382003784,941.0158538818359,439.1632318496704,0.781181812286377,178.99516302152844,176.20265122065018,155.13055758955352,172.25183645100586
81,2.707095145631068,573.9094924926758,411.566219329834,0.9999550580978394,738.9116668701172,400.1996612548828,0.2255655974149704,893.8841247558594,392.05055236816406,0.38396209478378296,922.8676605224609,409.02687549591064,0.548397421836853,572.8169631958008,439.9528741836548,0.9999797344207764,744.8793792724609,425.78617572784424,0.9433609247207642,917.227783203125,422.77180194854736,0.9195553064346313,940.9451293945312,438.24055194854736,0.7807192206382751,179.0693553082092,176.29518987665676,155.18656732718762,172.37476261543816
82,2.7405160733549083,574.4883346557617,411.75161361694336,0.9999555349349976,738.7391662597656,399.98817443847656,0.22635596990585327,893.2730102539062,392.0519256591797,0.3834722638130188,921.9679260253906,409.2245864868164,0.5484994053840637,572.9569244384766,439.79769229888916,0.9999798536300659,744.7343444824219,425.728497505188,0.9426525831222534,916.2165069580078,421.8579626083374,0.9180878400802612,940.9539031982422,438.39268684387207,0.7762977480888367,178.84344464001165,176.61072587044478,154.73749702089756,171.52583795944852
83,2.7739370010787487,574.3344879150391,411.8861961364746,0.9999564290046692,738.5517883300781,399.976544380188,0.22858557105064392,893.0471038818359,391.8853282928467,0.3856436610221863,921.4510345458984,409.24243927001953,0.5503821969032288,572.8472900390625,439.66010570526123,0.9999802112579346,744.7195434570312,425.6145143508911,0.9428802728652954,915.7759094238281,421.3094186782837,0.9181067943572998,940.9870147705078,438.59533309936523,0.7743163108825684,178.84990929367922,176.76980573118948,154.7070467212443,171.11053207361914
84,2.807357928802589,573.921012878418,412.35899448394775,0.9999580979347229,738.5238647460938,400.2432632446289,0.23871447145938873,893.0985260009766,391.83730602264404,0.39622753858566284,921.4527893066406,409.4803190231323,0.5589873194694519,572.5234985351562,439.56101417541504,0.9999809861183167,744.7132873535156,425.63292503356934,0.9450348615646362,915.7746887207031,421.3299751281738,0.9204913973808289,941.1587524414062,439.52457904815674,0.7774703502655029,178.90303523126286,176.81646478385872,154.8030555863792,171.11551190816792
85,2.840778856526429,573.129997253418,412.79565811157227,0.9999594688415527,738.3995819091797,400.4152250289917,0.24803447723388672,893.2283782958984,391.8213415145874,0.4079006612300873,921.7377471923828,409.52362060546875,0.566633939743042,571.9940948486328,439.7339630126953,0.9999815821647644,744.7520446777344,425.7156229019165,0.9470046162605286,916.0084533691406,421.4066219329834,0.9231848120689392,941.2372589111328,439.54813957214355,0.7816792726516724,178.8929272759132,176.80225354999908,155.06711780522383,171.31060973339694
86,2.8741997842502696,572.4248123168945,414.17744636535645,0.9999606609344482,738.3848571777344,401.8563222885132,0.2542545795440674,893.3518218994141,391.8223714828491,0.41729307174682617,921.9011688232422,409.556622505188,0.5725690126419067,571.5012741088867,440.5765199661255,0.9999819993972778,744.7540283203125,425.6734800338745,0.9483731985092163,915.7692718505859,420.6294250488281,0.9249247908592224,940.83740234375,437.96542167663574,0.7842297554016113,179.4587352436061,176.77300870596105,155.291468934455,171.08961397586617
87,2.90762071197411,569.6247100830078,414.5429563522339,0.9999620914459229,738.5919952392578,402.07759380340576,0.26682761311531067,894.5717620849609,391.8860149383545,0.4277440011501312,922.5452423095703,409.57619190216064,0.5791410207748413,569.348258972168,442.42149353027344,0.9999825954437256,744.5645904541016,425.91363430023193,0.9507379531860352,915.760498046875,420.47364234924316,0.9275285601615906,940.748291015625,437.5000476837158,0.7894904017448425,179.51905584886498,176.43785540101808,156.31236657732,171.28231750224612
88,2.9410416396979504,569.0796661376953,414.51029777526855,0.9999634027481079,738.5740661621094,402.5731372833252,0.2776387929916382,894.5780181884766,393.15648078918457,0.44002965092658997,922.5185394287109,410.49882888793945,0.5871926546096802,568.9284133911133,442.4709749221802,0.9999830722808838,744.4857788085938,426.1993217468262,0.9530383944511414,915.6809997558594,420.71186542510986,0.9305921196937561,940.748291015625,437.55781173706055,0.7957177758216858,179.4256983694248,176.54054933902282,156.28789610002983,171.2831452655685
89,2.974462567421791,568.946647644043,414.4826602935791,0.9999640583992004,738.3729553222656,403.2357931137085,0.2875980734825134,895.0344085693359,395.1153516769409,0.45007288455963135,922.7939605712891,412.27839946746826,0.5936771035194397,568.8429641723633,443.3597946166992,0.9999832510948181,744.1368103027344,427.0147132873535,0.9546114206314087,915.3654479980469,421.09076499938965,0.9324369430541992,940.7722473144531,438.0496644973755,0.7996283173561096,179.169392760527,176.6543766207993,156.87177089142574,171.33108162359525
90,3.0078834951456312,568.76953125,414.7014856338501,0.9999648332595825,738.1716918945312,403.84819507598877,0.29831990599632263,895.3119659423828,395.1172399520874,0.46425437927246094,922.9653930664062,412.3526859283447,0.6044511198997498,568.8344192504883,444.36203956604004,0.999983549118042,743.6037445068359,426.98347091674805,0.9563725590705872,915.0791931152344,421.08922004699707,0.934820294380188,940.8170318603516,438.6561870574951,0.805320680141449,179.51434464363712,176.29003116626546,157.38263978345728,171.5767223977864
91,3.0413044228694712,569.0615081787109,414.8906993865967,0.9999653100967407,738.4172821044922,404.5908451080322,0.312920480966568,896.2928771972656,395.42163848876953,0.48079413175582886,923.2051086425781,412.62245178222656,0.6161169409751892,569.5880126953125,444.672532081604,0.9999837279319763,743.65478515625,426.9884490966797,0.9583190679550171,914.8616790771484,421.17226123809814,0.9374285936355591,940.8815002441406,439.7478675842285,0.8111358880996704,179.84360921956022,176.14470074072602,158.14163865321518,171.30565830482098
92,3.0747253505933116,569.5560836791992,415.5370903015137,0.9999656677246094,738.4205627441406,404.6895503997803,0.3255062401294708,897.2627258300781,395.4943370819092,0.49357232451438904,923.7022399902344,412.7100419998169,0.6248694062232971,570.3290557861328,445.06752490997314,0.9999838471412659,743.5844421386719,426.9715404510498,0.9599242210388184,914.8255920410156,421.1750078201294,0.9394656419754028,941.3481903076172,440.3289842605591,0.8158552050590515,179.63757314958733,175.97598317553013,159.1080913146177,171.33922846335653
93,3.108146278317152,569.5697021484375,415.8884382247925,0.9999659061431885,738.1319427490234,404.86610412597656,0.3294764459133148,897.4212646484375,395.96211433410645,0.4947129189968109,923.9630889892578,412.8491735458374,0.6251892447471619,570.327262878418,445.1565742492676,0.9999838471412659,743.2102966308594,426.95677757263184,0.9608188271522522,914.8539733886719,421.40533447265625,0.9401811957359314,941.6579437255859,440.4755401611328,0.8178430795669556,179.45814102281966,175.8429374596818,159.5379864025771,171.73342799651058
94,3.1415672060409925,569.5804977416992,416.1028861999512,0.9999662637710571,737.8377532958984,404.82606410980225,0.333048939704895,897.3949432373047,396.0396194458008,0.49634605646133423,923.8005065917969,412.84183502197266,0.6249881982803345,570.3466033935547,445.29420375823975,0.9999839663505554,743.5866546630859,426.64795875549316,0.9617599844932556,914.9794006347656,421.40228748321533,0.9413570761680603,941.9766998291016,440.5709409713745,0.8206753730773926,179.31765797700888,175.6098223240186,159.79893138513646,171.47300206974137
95,3.174988133764833,569.6660232543945,416.24802589416504,0.9999667406082153,737.81005859375,404.9869108200073,0.3343057632446289,897.7373504638672,396.04554176330566,0.49603909254074097,924.1935729980469,412.7434730529785,0.6238663196563721,570.3853607177734,445.5450439453125,0.9999841451644897,743.7620544433594,426.5558195114136,0.9624022245407104,915.6998443603516,421.3104486465454,0.9421831965446472,943.2267761230469,440.6528663635254,0.82271409034729,179.368466004573,175.49694854995036,160.1770481858053,172.01778256055317
96,3.2084090614886733,569.8151779174805,416.27403259277344,0.9999674558639526,738.0842590332031,404.9718904495239,0.34174948930740356,897.7756500244141,396.0326671600342,0.5041460394859314,924.2543792724609,412.3743152618408,0.6294040083885193,570.9085083007812,445.8868217468262,0.9999844431877136,744.6746063232422,426.23313903808594,0.9635575413703918,916.37451171875,421.2162923812866,0.9437932372093201,944.0461730957031,440.6565570831299,0.8261173963546753,179.36134746985854,175.22065931630743,159.94139573521034,171.77318260777545
97,3.2418299892125133,569.7254180908203,416.70018196105957,0.9999676942825317,738.0819702148438,406.006064414978,0.3452499210834503,897.7647399902344,396.65627002716064,0.5068008303642273,924.2622375488281,412.48164653778076,0.63118577003479,570.9929275512695,445.92896461486816,0.9999845027923584,745.0052642822266,425.3170680999756,0.9642490148544312,916.8583679199219,421.08346939086914,0.9448372721672058,944.7274017333984,440.66067695617676,0.8288069367408752,179.71639159332076,174.65594167980143,159.95626157870427,171.9052430495888
98,3.2752509169363537,569.5414352416992,417.0308446884155,0.9999677538871765,738.0437469482422,406.12245082855225,0.3474041223526001,897.6386260986328,396.8429946899414,0.5103906393051147,924.1726684570312,412.535719871521,0.6335489153862,571.1395263671875,445.93480110168457,0.9999845623970032,745.0901794433594,424.15281772613525,0.9652210474014282,917.6789855957031,421.02227210998535,0.9464401602745056,945.7394409179688,440.9963607788086,0.832675576210022,179.62364014327343,173.9017708954349,159.8644230504592,172.617195913229
99,3.308671844660194,568.7994384765625,418.39327812194824,0.9999679923057556,737.8699493408203,407.2942543029785,0.3514818549156189,897.6760864257812,398.18495750427246,0.5112367868423462,924.3177795410156,413.1529712677002,0.6350835561752319,571.1257171630859,445.98973274230957,0.999984622001648,745.0704956054688,422.7834749221802,0.9662872552871704,918.2141876220703,420.39918422698975,0.9476660490036011,946.2161254882812,440.5533456802368,0.8363450765609741,179.50652877067094,173.1898952882646,160.0655513787531,173.16010778253445
100,3.3420927723840346,566.876106262207,418.50653171539307,0.9999687075614929,737.8706359863281,409.82990741729736,0.35919252038002014,898.1307983398438,399.3571901321411,0.5155671834945679,925.3366088867188,413.74335765838623,0.6401011347770691,568.8508224487305,446.2155532836914,0.9999849796295166,745.0772857666016,421.9275712966919,0.9677043557167053,919.1278076171875,420.23361682891846,0.9494575262069702,947.1098327636719,439.9930429458618,0.8413023948669434,179.1659561423652,172.71040209653057,160.6019845609325,174.05876489910005
101,3.375513700107875,565.4703903198242,417.6595115661621,0.999969482421875,737.3239135742188,409.6802616119385,0.36089834570884705,896.6768646240234,399.1872024536133,0.5151730179786682,924.7434234619141,412.36345767974854,0.6402883529663086,568.0562210083008,446.2042236328125,0.9999852776527405,744.8538208007812,421.5962219238281,0.9687406420707703,919.2905426025391,419.68438625335693,0.950673520565033,947.0072937011719,437.20860958099365,0.8443039655685425,178.89099531965164,172.70399674242537,159.698050391298,174.4471983970357
102,3.408934627831715,563.4834671020508,417.5929069519043,0.9999704957008362,736.2608337402344,409.53327655792236,0.3649275302886963,895.4552459716797,398.86911392211914,0.5181428790092468,922.5685119628906,411.5351915359497,0.6427609324455261,566.5997314453125,446.3990592956543,0.9999856948852539,744.0992736816406,421.6252326965332,0.9699463844299316,919.2667388916016,419.54933166503906,0.9524048566818237,946.6608428955078,437.0980167388916,0.8482378125190735,178.83834711902978,172.7334640515277,159.55119946411625,175.17976547870884
